#(id,from,to,speed,planTime)
(20533,91,86,5,3)
(20534,93,52,7,2)
(20535,6,27,3,5)
(20536,87,10,1,7)
(20537,45,69,2,3)
(20538,36,89,6,1)
(20539,89,63,4,3)
(20540,47,74,1,1)
(20541,25,24,8,3)
(20542,76,88,6,7)
(20543,81,15,3,10)
(20544,92,94,4,1)
(20545,28,53,6,9)
(20546,42,9,6,1)
(20547,72,75,6,10)
(20548,14,4,4,5)
(20549,28,60,1,2)
(20550,48,57,5,2)
(20551,72,44,3,1)
(20552,37,51,7,2)
(20553,4,15,8,6)
(20554,24,53,8,1)
(20555,95,9,2,8)
(20556,14,1,4,4)
(20557,61,37,2,7)
(20558,94,29,3,1)
(20559,40,98,8,1)
(20560,15,91,7,10)
(20561,72,71,8,2)
(20562,91,39,3,7)
(20563,49,2,1,2)
(20564,3,73,5,8)
(20565,76,82,2,10)
(20566,11,75,8,4)
(20567,39,92,6,5)
(20568,48,69,3,6)
(20569,5,36,3,6)
(20570,75,3,1,9)
(20571,72,85,1,5)
(20572,89,6,4,8)
(20573,11,21,8,3)
(20574,88,98,6,10)
(20575,58,45,7,1)
(20576,50,79,8,9)
(20577,93,26,3,3)
(20578,38,50,2,6)
(20579,34,8,6,1)
(20580,81,39,2,6)
(20581,60,5,4,9)
(20582,3,36,4,8)
(20583,47,18,3,2)
(20584,63,83,2,10)
(20585,75,7,3,2)
(20586,57,16,5,2)
(20587,24,7,7,6)
(20588,46,4,7,6)
(20589,77,75,2,2)
(20590,77,73,2,8)
(20591,92,86,1,6)
(20592,67,79,6,10)
(20593,62,95,8,5)
(20594,15,55,5,8)
(20595,67,5,1,9)
(20596,35,74,4,5)
(20597,26,60,7,10)
(20598,32,41,3,9)
(20599,26,88,2,3)
(20600,32,10,2,4)
(20601,4,97,6,5)
(20602,51,38,1,8)
(20603,9,10,3,5)
(20604,51,1,5,2)
(20605,61,39,7,1)
(20606,80,41,8,7)
(20607,28,44,8,3)
(20608,20,30,6,7)
(20609,26,23,2,9)
(20610,27,87,7,3)
(20611,97,48,1,5)
(20612,16,34,5,3)
(20613,73,68,7,10)
(20614,8,16,6,6)
(20615,26,89,6,1)
(20616,18,49,5,9)
(20617,38,49,7,2)
(20618,35,81,8,10)
(20619,29,14,6,1)
(20620,48,67,1,4)
(20621,34,56,6,2)
(20622,73,95,7,1)
(20623,83,8,1,2)
(20624,57,15,1,9)
(20625,30,32,1,9)
(20626,13,94,4,3)
(20627,75,6,5,5)
(20628,39,73,1,4)
(20629,29,80,7,6)
(20630,74,61,4,5)
(20631,69,10,8,8)
(20632,92,69,8,6)
(20633,0,46,2,8)
(20634,39,48,3,7)
(20635,54,6,5,6)
(20636,80,77,5,1)
(20637,56,82,1,3)
(20638,42,74,6,4)
(20639,50,8,5,9)
(20640,77,21,7,10)
(20641,67,83,4,2)
(20642,31,11,2,7)
(20643,84,87,7,10)
(20644,63,77,2,7)
(20645,24,79,3,10)
(20646,19,32,2,6)
(20647,40,77,2,6)
(20648,64,6,3,4)
(20649,56,50,6,10)
(20650,27,86,4,7)
(20651,38,48,2,6)
(20652,91,78,1,1)
(20653,56,65,4,3)
(20654,97,56,5,2)
(20655,32,87,7,10)
(20656,60,12,7,3)
(20657,63,25,6,2)
(20658,11,4,2,1)
(20659,18,7,4,2)
(20660,85,33,7,6)
(20661,64,71,3,5)
(20662,26,25,6,6)
(20663,78,14,5,4)
(20664,27,77,5,1)
(20665,2,19,3,8)
(20666,91,79,5,2)
(20667,86,43,3,8)
(20668,43,7,6,3)
(20669,45,91,8,3)
(20670,82,28,4,8)
(20671,42,47,5,8)
(20672,24,15,6,9)
(20673,0,2,7,4)
(20674,81,66,1,8)
(20675,9,15,6,3)
(20676,90,77,6,3)
(20677,68,23,7,5)
(20678,51,99,6,10)
(20679,46,38,7,2)
(20680,53,86,3,8)
(20681,88,33,1,2)
(20682,99,75,6,1)
(20683,56,0,4,3)
(20684,77,83,2,9)
(20685,5,83,2,1)
(20686,81,0,1,5)
(20687,38,77,6,5)
(20688,62,23,6,5)
(20689,56,19,1,6)
(20690,60,48,4,8)
(20691,48,53,5,4)
(20692,1,72,5,6)
(20693,20,27,4,4)
(20694,28,78,2,4)
(20695,21,22,5,6)
(20696,11,32,8,7)
(20697,51,47,6,4)
(20698,96,82,5,5)
(20699,0,18,2,1)
(20700,57,69,4,7)
(20701,96,70,3,1)
(20702,48,71,3,9)
(20703,93,78,8,7)
(20704,76,48,3,7)
(20705,62,91,6,6)
(20706,39,60,7,8)
(20707,45,100,7,1)
(20708,34,48,4,10)
(20709,84,55,1,7)
(20710,25,40,7,3)
(20711,17,16,8,4)
(20712,64,90,2,2)
(20713,46,19,4,7)
(20714,79,13,7,5)
(20715,79,97,3,1)
(20716,44,68,2,4)
(20717,22,59,1,3)
(20718,99,57,3,9)
(20719,39,82,8,4)
(20720,37,24,2,9)
(20721,43,76,3,5)
(20722,89,90,2,5)
(20723,86,1,1,10)
(20724,35,52,2,9)
(20725,11,81,2,10)
(20726,3,99,7,1)
(20727,80,31,3,4)
(20728,22,73,3,10)
(20729,14,100,4,7)
(20730,90,30,7,3)
(20731,31,46,6,8)
(20732,99,60,5,1)
(20733,6,91,6,4)
(20734,89,8,1,2)
(20735,6,64,8,3)
(20736,37,84,3,10)
(20737,84,11,4,7)
(20738,41,21,6,6)
(20739,34,50,3,3)
(20740,9,24,7,9)
(20741,14,91,6,9)
(20742,100,43,5,10)
(20743,7,54,7,2)
(20744,3,91,3,9)
(20745,1,13,6,2)
(20746,1,5,4,5)
(20747,55,48,2,8)
(20748,72,73,4,4)
(20749,63,3,4,7)
(20750,47,23,4,6)
(20751,77,65,4,2)
(20752,56,23,2,9)
(20753,3,91,2,2)
(20754,62,10,3,5)
(20755,59,38,3,6)
(20756,10,93,3,1)
(20757,97,35,2,5)
(20758,24,67,3,5)
(20759,32,58,8,3)
(20760,81,12,7,3)
(20761,69,75,3,2)
(20762,86,59,8,3)
(20763,97,28,1,6)
(20764,87,88,8,6)
(20765,90,80,3,1)
(20766,12,19,7,2)
(20767,77,94,1,10)
(20768,72,75,7,7)
(20769,49,95,7,7)
(20770,53,51,7,4)
(20771,45,50,6,3)
(20772,3,0,5,3)
(20773,46,5,2,6)
(20774,91,19,4,10)
(20775,79,67,7,4)
(20776,41,98,1,5)
(20777,92,94,2,4)
(20778,44,67,6,10)
(20779,83,15,3,5)
(20780,83,68,2,9)
(20781,39,16,6,3)
(20782,35,89,1,5)
(20783,55,88,3,3)
(20784,51,52,5,3)
(20785,45,41,2,6)
(20786,75,81,2,9)
(20787,96,31,1,2)
(20788,66,54,3,9)
(20789,36,58,2,6)
(20790,46,30,6,6)
(20791,84,13,8,6)
(20792,65,13,4,2)
(20793,20,98,2,3)
(20794,44,75,6,6)
(20795,5,26,3,1)
(20796,46,55,1,10)
(20797,12,8,4,8)
(20798,39,3,7,1)
(20799,83,54,6,6)
(20800,67,89,1,4)
(20801,19,14,1,9)
(20802,65,80,1,8)
(20803,29,69,1,2)
(20804,10,18,8,1)
(20805,38,87,5,2)
(20806,79,46,1,8)
(20807,69,3,1,9)
(20808,93,51,3,5)
(20809,31,40,1,5)
(20810,19,68,8,2)
(20811,36,22,7,8)
(20812,40,25,6,9)
(20813,12,54,4,4)
(20814,66,7,4,8)
(20815,78,87,3,6)
(20816,3,35,4,1)
(20817,75,50,8,10)
(20818,17,49,8,9)
(20819,37,32,2,8)
(20820,63,53,6,7)
(20821,71,98,1,1)
(20822,86,83,8,6)
(20823,52,57,3,4)
(20824,70,8,2,5)
(20825,5,89,7,2)
(20826,28,90,7,10)
(20827,21,67,6,8)
(20828,20,34,6,9)
(20829,31,15,5,4)
(20830,65,56,5,8)
(20831,12,60,7,9)
(20832,69,32,8,6)
(20833,87,70,4,4)
(20834,25,84,3,8)
(20835,51,39,7,10)
(20836,73,30,6,2)
(20837,11,61,2,2)
(20838,83,71,7,9)
(20839,31,62,1,7)
(20840,60,77,1,8)
(20841,13,99,1,9)
(20842,83,5,1,7)
(20843,45,47,2,1)
(20844,43,63,7,6)
(20845,90,38,6,10)
(20846,9,55,1,10)
(20847,17,77,8,3)
(20848,53,44,3,7)
(20849,42,83,3,10)
(20850,88,20,8,7)
(20851,34,25,2,8)
(20852,88,2,4,4)
(20853,6,95,6,1)
(20854,49,83,7,8)
(20855,25,26,5,7)
(20856,70,65,1,4)
(20857,47,13,4,7)
(20858,100,25,7,6)
(20859,16,14,8,7)
(20860,16,74,5,3)
(20861,68,97,4,9)
(20862,45,25,8,2)
(20863,52,91,2,4)
(20864,21,56,8,6)
(20865,35,1,5,6)
(20866,93,0,7,1)
(20867,14,44,7,6)
(20868,18,93,1,9)
(20869,55,89,7,6)
(20870,81,17,2,6)
(20871,74,15,3,5)
(20872,71,52,1,2)
(20873,53,30,2,7)
(20874,97,75,5,4)
(20875,19,99,4,3)
(20876,91,55,2,3)
(20877,57,78,5,6)
(20878,13,23,4,3)
(20879,43,8,6,7)
(20880,4,37,1,2)
(20881,78,24,2,10)
(20882,43,40,3,7)
(20883,46,7,8,8)
(20884,28,77,8,5)
(20885,54,73,4,2)
(20886,96,4,6,5)
(20887,79,59,3,7)
(20888,96,44,7,4)
(20889,68,13,4,8)
(20890,19,63,8,6)
(20891,36,49,7,5)
(20892,92,48,4,3)
(20893,87,72,2,5)
(20894,42,39,5,4)
(20895,64,51,6,7)
(20896,96,86,7,6)
(20897,65,90,6,10)
(20898,18,58,2,5)
(20899,73,83,6,5)
(20900,97,32,8,9)
(20901,70,88,6,5)
(20902,93,16,6,6)
(20903,68,1,3,4)
(20904,88,12,1,1)
(20905,2,98,5,10)
(20906,21,85,5,7)
(20907,33,92,8,2)
(20908,23,0,4,3)
(20909,55,7,4,9)
(20910,24,36,8,2)
(20911,4,17,3,10)
(20912,29,10,4,7)
(20913,7,45,5,9)
(20914,29,25,8,6)
(20915,16,12,1,1)
(20916,80,0,5,4)
(20917,7,35,1,8)
(20918,37,16,7,2)
(20919,33,41,8,7)
(20920,18,75,6,7)
(20921,19,10,6,5)
(20922,35,41,5,9)
(20923,19,99,2,1)
(20924,99,20,1,4)
(20925,55,46,2,10)
(20926,62,24,3,7)
(20927,32,31,4,8)
(20928,72,50,7,1)
(20929,27,94,7,6)
(20930,34,80,4,8)
(20931,78,35,8,5)
(20932,55,17,4,7)
(20933,29,17,5,6)
(20934,41,67,3,9)
(20935,64,8,2,6)
(20936,59,97,2,4)
(20937,56,98,7,10)
(20938,43,93,5,8)
(20939,95,29,8,2)
(20940,43,92,5,3)
(20941,25,64,8,9)
(20942,48,6,2,7)
(20943,62,57,5,7)
(20944,50,33,1,3)
(20945,46,2,8,5)
(20946,79,77,2,6)
(20947,6,14,6,7)
(20948,5,91,2,7)
(20949,20,43,4,7)
(20950,15,9,7,7)
(20951,32,5,8,3)
(20952,38,47,3,2)
(20953,49,85,6,4)
(20954,27,55,3,9)
(20955,69,51,5,5)
(20956,41,91,8,10)
(20957,100,59,3,2)
(20958,34,19,6,4)
(20959,92,58,6,2)
(20960,4,42,5,2)
(20961,93,35,8,10)
(20962,90,15,8,8)
(20963,32,34,4,6)
(20964,24,70,6,1)
(20965,95,96,2,5)
(20966,15,62,6,2)
(20967,86,8,8,9)
(20968,16,48,8,4)
(20969,49,24,6,7)
(20970,5,14,1,5)
(20971,49,29,5,2)
(20972,65,78,7,9)
(20973,73,67,1,2)
(20974,28,48,8,10)
(20975,56,28,4,5)
(20976,42,46,5,7)
(20977,70,43,1,4)
(20978,57,92,1,8)
(20979,20,55,5,4)
(20980,32,41,7,3)
(20981,74,65,5,9)
(20982,13,52,3,8)
(20983,46,51,7,2)
(20984,97,88,2,5)
(20985,30,6,8,8)
(20986,64,18,7,4)
(20987,40,3,2,9)
(20988,10,13,5,4)
(20989,78,69,6,3)
(20990,87,32,7,1)
(20991,83,32,2,3)
(20992,20,96,5,7)
(20993,68,85,5,2)
(20994,69,63,6,3)
(20995,32,85,4,2)
(20996,98,56,6,4)
(20997,91,44,7,2)
(20998,76,91,3,3)
(20999,22,60,6,4)
(21000,56,13,2,9)
(21001,64,62,1,10)
(21002,91,37,1,5)
(21003,21,54,4,4)
(21004,9,91,1,4)
(21005,34,58,7,9)
(21006,14,18,8,3)
(21007,78,2,3,8)
(21008,82,3,5,9)
(21009,31,78,6,1)
(21010,82,84,5,10)
(21011,37,76,4,9)
(21012,66,80,6,6)
(21013,3,22,5,8)
(21014,40,9,1,4)
(21015,78,30,3,3)
(21016,33,40,5,3)
(21017,18,12,2,2)
(21018,63,97,5,6)
(21019,72,54,1,8)
(21020,100,58,4,8)
(21021,81,80,1,6)
(21022,89,38,6,3)
(21023,68,89,4,4)
(21024,28,93,2,10)
(21025,4,17,5,9)
(21026,80,79,5,6)
(21027,32,78,5,5)
(21028,36,58,8,10)
(21029,3,19,1,8)
(21030,57,40,6,2)
(21031,95,46,5,3)
(21032,4,56,1,9)
(21033,73,45,6,2)
(21034,90,41,7,6)
(21035,85,90,2,3)
(21036,13,53,4,1)
(21037,72,4,3,10)
(21038,10,29,4,5)
(21039,41,77,6,6)
(21040,33,60,8,8)
(21041,72,61,7,8)
(21042,68,92,8,5)
(21043,81,1,5,7)
(21044,55,41,1,2)
(21045,11,15,2,2)
(21046,44,73,7,5)
(21047,15,50,4,6)
(21048,10,15,8,2)
(21049,42,9,5,8)
(21050,0,91,4,2)
(21051,92,67,1,4)
(21052,7,50,6,10)
(21053,65,25,5,5)
(21054,64,97,3,1)
(21055,47,89,8,3)
(21056,70,12,3,5)
(21057,88,45,8,1)
(21058,35,15,7,9)
(21059,83,9,2,1)
(21060,59,77,3,4)
(21061,1,80,3,9)
(21062,77,58,7,4)
(21063,12,70,7,8)
(21064,82,83,6,3)
(21065,27,13,5,7)
(21066,28,24,6,3)
(21067,33,27,3,4)
(21068,4,41,4,7)
(21069,87,79,4,1)
(21070,2,47,4,10)
(21071,16,64,3,8)
(21072,46,87,1,10)
(21073,100,20,2,9)
(21074,44,91,4,5)
(21075,17,3,7,2)
(21076,10,48,8,9)
(21077,93,30,2,5)
(21078,43,79,2,1)
(21079,42,2,5,10)
(21080,89,20,8,9)
(21081,40,96,1,1)
(21082,86,94,5,9)
(21083,95,57,4,6)
(21084,16,29,6,1)
(21085,56,61,6,5)
(21086,1,13,3,8)
(21087,1,97,7,1)
(21088,23,46,8,6)
(21089,61,78,7,10)
(21090,72,39,1,7)
(21091,62,0,3,10)
(21092,30,6,2,6)
(21093,67,10,2,5)
(21094,90,61,5,2)
(21095,24,28,1,1)
(21096,75,71,3,1)
(21097,49,1,1,1)
(21098,40,49,5,5)
(21099,50,92,5,5)
(21100,98,0,3,10)
(21101,77,16,5,8)
(21102,43,34,2,1)
(21103,62,66,5,9)
(21104,37,79,2,10)
(21105,80,85,8,8)
(21106,34,23,7,4)
(21107,14,100,3,3)
(21108,100,93,5,7)
(21109,75,71,3,9)
(21110,4,31,7,5)
(21111,63,64,4,8)
(21112,42,5,8,3)
(21113,56,22,4,5)
(21114,45,96,3,8)
(21115,95,67,4,9)
(21116,25,76,5,2)
(21117,46,45,5,8)
(21118,42,0,5,10)
(21119,30,50,2,1)
(21120,21,93,3,8)
(21121,0,33,2,7)
(21122,4,47,3,10)
(21123,15,63,1,9)
(21124,29,70,1,5)
(21125,53,71,8,10)
(21126,41,8,6,6)
(21127,46,4,6,9)
(21128,81,76,4,3)
(21129,97,66,8,3)
(21130,21,22,4,8)
(21131,85,49,2,8)
(21132,85,50,3,4)
(21133,87,36,2,4)
(21134,44,88,6,2)
(21135,58,71,3,8)
(21136,46,99,2,4)
(21137,31,35,8,2)
(21138,57,43,5,9)
(21139,92,42,6,10)
(21140,58,80,5,5)
(21141,15,84,5,9)
(21142,38,77,4,2)
(21143,47,42,4,4)
(21144,7,52,2,3)
(21145,53,52,7,1)
(21146,61,78,5,5)
(21147,19,72,2,1)
(21148,51,74,3,10)
(21149,23,59,4,7)
(21150,1,6,7,4)
(21151,15,90,1,8)
(21152,7,74,3,8)
(21153,92,15,2,5)
(21154,93,88,6,6)
(21155,59,65,1,1)
(21156,4,9,6,9)
(21157,35,0,8,9)
(21158,73,78,4,1)
(21159,34,90,4,8)
(21160,29,35,2,10)
(21161,51,71,3,9)
(21162,58,77,2,6)
(21163,8,76,1,4)
(21164,86,35,1,2)
(21165,35,62,3,6)
(21166,5,39,2,3)
(21167,96,37,3,2)
(21168,73,81,5,2)
(21169,18,17,8,5)
(21170,95,87,5,9)
(21171,62,85,5,7)
(21172,86,54,8,7)
(21173,15,89,6,3)
(21174,27,22,7,10)
(21175,59,39,8,2)
(21176,86,91,7,10)
(21177,8,19,8,7)
(21178,5,37,4,8)
(21179,89,84,5,1)
(21180,37,12,2,5)
(21181,0,88,3,4)
(21182,9,98,8,9)
(21183,36,62,1,8)
(21184,53,86,1,4)
(21185,4,70,5,10)
(21186,73,32,4,5)
(21187,82,22,4,3)
(21188,0,95,6,9)
(21189,82,75,1,10)
(21190,72,10,4,2)
(21191,39,90,8,1)
(21192,76,86,6,2)
(21193,55,13,4,9)
(21194,11,31,2,6)
(21195,19,89,7,3)
(21196,83,82,6,10)
(21197,56,81,7,10)
(21198,58,44,4,10)
(21199,34,96,5,9)
(21200,81,72,1,6)
(21201,51,77,8,5)
(21202,74,16,8,1)
(21203,4,99,6,9)
(21204,80,98,3,9)
(21205,45,2,7,7)
(21206,12,30,7,10)
(21207,92,85,1,5)
(21208,22,9,4,3)
(21209,52,35,6,1)
(21210,17,20,2,5)
(21211,18,96,6,7)
(21212,94,56,1,1)
(21213,24,27,4,1)
(21214,23,3,3,8)
(21215,54,70,7,3)
(21216,45,26,8,8)
(21217,28,81,7,1)
(21218,0,40,6,5)
(21219,35,6,8,7)
(21220,29,81,7,8)
(21221,75,37,6,6)
(21222,40,38,7,6)
(21223,74,98,8,5)
(21224,91,49,4,1)
(21225,29,36,7,4)
(21226,42,28,8,6)
(21227,1,97,8,10)
(21228,44,2,4,10)
(21229,40,72,1,3)
(21230,9,60,2,8)
(21231,23,41,6,7)
(21232,57,80,2,1)
(21233,82,94,6,2)
(21234,21,96,4,6)
(21235,59,37,1,1)
(21236,39,68,7,6)
(21237,39,0,2,4)
(21238,26,64,6,9)
(21239,4,62,3,9)
(21240,7,27,3,9)
(21241,20,94,1,6)
(21242,56,78,7,3)
(21243,14,16,7,4)
(21244,69,65,5,2)
(21245,22,67,7,9)
(21246,96,11,3,1)
(21247,74,50,3,2)
(21248,96,53,3,4)
(21249,98,95,2,7)
(21250,91,25,3,4)
(21251,41,42,6,4)
(21252,74,72,7,6)
(21253,5,14,7,6)
(21254,37,91,8,3)
(21255,88,90,1,5)
(21256,77,38,1,9)
(21257,49,45,7,3)
(21258,68,98,4,1)
(21259,83,56,7,4)
(21260,66,78,3,6)
(21261,92,26,3,7)
(21262,16,9,4,6)
(21263,100,63,8,6)
(21264,67,47,8,4)
(21265,92,39,5,4)
(21266,2,35,2,9)
(21267,57,50,8,8)
(21268,94,32,7,4)
(21269,58,80,4,5)
(21270,90,94,8,5)
(21271,22,20,2,9)
(21272,67,42,8,5)
(21273,81,93,2,9)
(21274,94,51,5,3)
(21275,67,6,8,10)
(21276,38,66,7,4)
(21277,45,91,6,10)
(21278,50,13,2,3)
(21279,33,52,4,1)
(21280,94,31,8,4)
(21281,23,6,7,4)
(21282,23,56,1,3)
(21283,29,5,1,4)
(21284,71,95,8,3)
(21285,85,99,4,5)
(21286,12,72,1,5)
(21287,90,32,4,3)
(21288,63,68,4,9)
(21289,40,11,2,6)
(21290,68,18,2,9)
(21291,1,29,7,6)
(21292,25,59,3,6)
(21293,41,46,8,8)
(21294,84,13,8,4)
(21295,91,18,6,6)
(21296,74,29,5,2)
(21297,64,26,3,4)
(21298,44,82,7,10)
(21299,77,46,7,9)
(21300,71,85,8,6)
(21301,97,25,3,5)
(21302,38,25,3,8)
(21303,43,6,1,2)
(21304,1,82,6,1)
(21305,7,88,5,2)
(21306,35,32,2,1)
(21307,44,69,3,5)
(21308,53,3,7,8)
(21309,28,50,1,7)
(21310,76,24,1,1)
(21311,97,46,5,9)
(21312,27,70,4,10)
(21313,57,92,2,2)
(21314,90,14,6,8)
(21315,49,15,6,8)
(21316,18,7,8,10)
(21317,58,47,2,10)
(21318,71,73,2,4)
(21319,85,19,1,10)
(21320,89,27,3,4)
(21321,85,64,4,4)
(21322,45,5,5,10)
(21323,87,88,6,2)
(21324,96,12,2,6)
(21325,59,95,5,5)
(21326,67,35,3,10)
(21327,20,28,5,2)
(21328,21,7,1,1)
(21329,72,23,6,8)
(21330,96,86,2,6)
(21331,74,4,7,10)
(21332,16,2,8,10)
(21333,97,38,8,6)
(21334,39,1,3,2)
(21335,96,76,3,1)
(21336,84,89,5,5)
(21337,78,1,6,6)
(21338,87,79,8,2)
(21339,83,40,6,8)
(21340,42,81,3,5)
(21341,85,12,3,2)
(21342,80,15,2,7)
(21343,91,85,3,4)
(21344,39,46,4,5)
(21345,47,30,7,2)
(21346,76,43,8,7)
(21347,83,53,1,7)
(21348,0,30,6,5)
(21349,8,97,7,4)
(21350,11,58,7,8)
(21351,8,86,4,6)
(21352,31,35,6,8)
(21353,66,52,2,2)
(21354,95,35,7,7)
(21355,55,21,6,9)
(21356,51,61,6,7)
(21357,57,47,4,4)
(21358,4,42,4,1)
(21359,27,44,8,1)
(21360,79,22,2,9)
(21361,74,43,6,9)
(21362,45,49,7,10)
(21363,70,76,6,10)
(21364,37,58,7,9)
(21365,4,60,6,3)
(21366,68,64,8,9)
(21367,74,47,2,3)
(21368,70,18,2,2)
(21369,61,46,3,10)
(21370,61,53,1,7)
(21371,29,23,7,9)
(21372,48,29,1,5)
(21373,89,19,8,8)
(21374,49,14,2,5)
(21375,62,0,1,8)
(21376,85,36,1,4)
(21377,48,83,5,1)
(21378,36,21,8,5)
(21379,10,89,8,10)
(21380,18,54,2,9)
(21381,40,70,3,4)
(21382,51,11,8,3)
(21383,79,85,3,6)
(21384,20,48,1,5)
(21385,98,59,5,3)
(21386,46,15,7,8)
(21387,3,59,7,7)
(21388,79,57,2,5)
(21389,26,56,7,1)
(21390,33,17,5,2)
(21391,1,97,5,10)
(21392,11,82,7,3)
(21393,6,31,7,9)
(21394,46,70,6,8)
(21395,28,89,7,9)
(21396,45,64,5,1)
(21397,19,98,6,2)
(21398,14,1,4,3)
(21399,65,71,3,2)
(21400,18,90,2,9)
(21401,87,23,7,8)
(21402,93,51,5,1)
(21403,5,51,1,1)
(21404,14,83,2,6)
(21405,46,67,3,5)
(21406,34,81,6,6)
(21407,17,76,5,4)
(21408,32,90,5,10)
(21409,12,3,1,6)
(21410,21,65,1,9)
(21411,15,83,4,10)
(21412,31,96,1,7)
(21413,62,45,7,9)
(21414,93,78,5,9)
(21415,53,0,5,1)
(21416,91,38,5,4)
(21417,42,53,4,8)
(21418,84,97,3,4)
(21419,79,97,3,4)
(21420,58,88,1,5)
(21421,99,57,7,2)
(21422,34,8,2,6)
(21423,8,78,2,4)
(21424,16,6,4,3)
(21425,25,74,6,9)
(21426,70,74,6,4)
(21427,37,32,1,4)
(21428,86,12,2,10)
(21429,35,95,3,6)
(21430,69,41,2,4)
(21431,19,60,8,8)
(21432,67,42,2,1)
(21433,82,78,1,4)
(21434,51,39,8,8)
(21435,72,91,1,7)
(21436,2,62,4,4)
(21437,22,83,5,6)
(21438,90,29,2,4)
(21439,89,7,8,5)
(21440,15,34,6,2)
(21441,11,80,5,9)
(21442,85,80,2,10)
(21443,71,64,6,9)
(21444,92,87,6,1)
(21445,35,83,1,2)
(21446,11,70,7,2)
(21447,43,9,2,8)
(21448,9,67,8,3)
(21449,12,35,6,2)
(21450,15,99,1,7)
(21451,29,99,7,8)
(21452,52,0,1,1)
(21453,49,36,2,7)
(21454,5,11,5,6)
(21455,87,81,1,10)
(21456,48,95,2,4)
(21457,30,99,1,1)
(21458,64,43,4,9)
(21459,7,19,2,2)
(21460,86,45,8,3)
(21461,82,23,8,7)
(21462,0,21,1,4)
(21463,1,7,7,2)
(21464,69,98,5,3)
(21465,63,31,5,3)
(21466,40,4,2,2)
(21467,90,96,6,9)
(21468,41,52,2,7)
(21469,42,71,4,9)
(21470,92,42,7,3)
(21471,49,10,1,8)
(21472,74,49,1,9)
(21473,80,23,8,9)
(21474,94,79,7,9)
(21475,75,40,3,4)
(21476,59,0,7,2)
(21477,71,43,7,8)
(21478,85,3,5,7)
(21479,13,94,1,5)
(21480,42,66,3,7)
(21481,55,85,7,6)
(21482,29,8,5,1)
(21483,14,89,3,9)
(21484,55,87,2,5)
(21485,30,48,5,2)
(21486,17,72,3,7)
(21487,66,65,4,1)
(21488,97,74,8,8)
(21489,58,36,1,2)
(21490,44,29,4,7)
(21491,17,75,7,2)
(21492,27,70,2,10)
(21493,84,48,8,7)
(21494,20,51,8,4)
(21495,15,82,2,1)
(21496,22,88,6,2)
(21497,23,60,7,2)
(21498,90,23,1,10)
(21499,98,89,2,2)
(21500,58,40,5,6)
(21501,55,18,8,9)
(21502,69,5,4,3)
(21503,88,17,8,9)
(21504,71,56,8,7)
(21505,16,21,5,4)
(21506,10,86,2,9)
(21507,74,55,2,7)
(21508,96,11,8,6)
(21509,96,47,7,1)
(21510,53,49,1,8)
(21511,32,42,6,2)
(21512,99,69,8,5)
(21513,56,24,2,8)
(21514,9,96,4,9)
(21515,51,3,6,3)
(21516,81,87,2,3)
(21517,33,85,3,10)
(21518,33,21,3,5)
(21519,29,72,1,2)
(21520,41,98,3,10)
(21521,21,25,4,9)
(21522,21,34,6,8)
(21523,37,26,7,7)
(21524,12,78,2,6)
(21525,62,67,7,8)
(21526,88,89,4,9)
(21527,60,26,5,9)
(21528,90,50,1,8)
(21529,42,25,1,2)
(21530,59,53,6,8)
(21531,80,16,4,4)
(21532,94,40,6,3)
(21533,73,34,7,4)
(21534,89,39,6,8)
(21535,31,85,8,3)
(21536,1,11,8,6)
(21537,36,5,6,2)
(21538,25,38,4,9)
(21539,54,2,1,9)
(21540,8,99,8,6)
(21541,99,82,2,8)
(21542,87,15,8,1)
(21543,100,15,6,9)
(21544,26,3,6,1)
(21545,75,81,5,10)
(21546,85,12,3,6)
(21547,15,31,3,9)
(21548,29,85,5,9)
(21549,32,77,4,10)
(21550,92,80,4,5)
(21551,96,41,6,7)
(21552,10,34,5,8)
(21553,81,39,1,6)
(21554,17,19,7,5)
(21555,50,55,8,4)
(21556,5,59,5,10)
(21557,35,84,2,2)
(21558,64,25,1,3)
(21559,66,8,7,4)
(21560,8,28,3,3)
(21561,33,43,3,1)
(21562,63,24,3,9)
(21563,79,3,7,9)
(21564,28,62,8,5)
(21565,46,44,3,1)
(21566,69,7,4,3)
(21567,82,12,3,6)
(21568,41,68,7,3)
(21569,11,0,4,5)
(21570,91,6,5,10)
(21571,76,42,8,3)
(21572,71,7,4,9)
(21573,51,23,8,10)
(21574,97,58,3,3)
(21575,36,27,7,5)
(21576,95,80,6,2)
(21577,46,74,2,7)
(21578,46,30,2,6)
(21579,38,25,3,3)
(21580,32,59,1,10)
(21581,82,14,7,10)
(21582,72,52,1,9)
(21583,79,22,3,1)
(21584,68,0,5,1)
(21585,41,89,8,8)
(21586,85,56,5,1)
(21587,47,100,5,7)
(21588,24,55,3,9)
(21589,69,94,1,7)
(21590,11,3,1,3)
(21591,25,32,4,9)
(21592,100,5,4,2)
(21593,95,56,2,7)
(21594,11,34,8,8)
(21595,100,66,3,4)
(21596,20,28,7,3)
(21597,88,44,7,3)
(21598,47,77,5,1)
(21599,76,49,8,10)
(21600,54,36,7,3)
(21601,92,73,3,1)
(21602,73,61,4,4)
(21603,26,29,2,2)
(21604,57,68,7,6)
(21605,63,43,6,7)
(21606,98,17,6,1)
(21607,14,56,8,9)
