#(id,from,to,speed,planTime)
(20719,72,91,2,5)
(20720,25,66,1,10)
(20721,100,73,2,9)
(20722,45,73,2,10)
(20723,9,60,7,1)
(20724,23,6,3,4)
(20725,65,22,3,10)
(20726,29,16,4,7)
(20727,7,62,7,3)
(20728,27,12,6,8)
(20729,85,66,5,1)
(20730,90,12,6,4)
(20731,71,26,1,2)
(20732,84,25,8,3)
(20733,47,2,3,10)
(20734,18,87,4,7)
(20735,48,79,6,6)
(20736,43,45,3,3)
(20737,10,25,7,9)
(20738,36,4,6,9)
(20739,30,60,5,10)
(20740,85,45,7,2)
(20741,98,93,3,9)
(20742,79,87,6,2)
(20743,18,48,4,5)
(20744,92,9,2,8)
(20745,33,48,4,4)
(20746,51,52,4,7)
(20747,12,79,4,6)
(20748,23,59,4,2)
(20749,52,90,2,9)
(20750,29,80,2,2)
(20751,79,66,3,5)
(20752,75,94,3,6)
(20753,41,31,3,1)
(20754,83,7,2,5)
(20755,37,70,3,5)
(20756,29,78,8,3)
(20757,67,21,7,3)
(20758,52,24,3,2)
(20759,90,48,8,3)
(20760,41,28,1,6)
(20761,10,56,8,6)
(20762,15,50,3,1)
(20763,71,85,7,2)
(20764,62,44,1,10)
(20765,16,43,7,7)
(20766,66,71,7,7)
(20767,18,1,7,4)
(20768,80,100,6,3)
(20769,7,18,5,3)
(20770,19,74,2,6)
(20771,10,37,4,10)
(20772,32,70,7,4)
(20773,12,82,1,5)
(20774,52,14,2,4)
(20775,14,57,6,10)
(20776,8,74,3,5)
(20777,44,67,2,9)
(20778,92,66,6,3)
(20779,2,95,1,5)
(20780,64,80,3,3)
(20781,13,48,5,3)
(20782,61,86,2,6)
(20783,95,17,2,9)
(20784,90,53,1,2)
(20785,72,11,3,9)
(20786,28,53,2,6)
(20787,47,92,6,6)
(20788,23,49,8,6)
(20789,96,39,4,2)
(20790,76,37,2,3)
(20791,5,52,6,6)
(20792,4,47,3,1)
(20793,9,81,1,10)
(20794,33,57,4,8)
(20795,49,35,7,1)
(20796,35,29,6,6)
(20797,67,9,6,9)
(20798,45,22,5,6)
(20799,73,43,4,7)
(20800,41,77,2,7)
(20801,57,96,5,10)
(20802,52,7,4,2)
(20803,93,65,8,3)
(20804,93,80,3,9)
(20805,89,98,1,2)
(20806,71,19,3,6)
(20807,61,32,2,4)
(20808,60,80,8,3)
(20809,75,92,7,8)
(20810,50,80,2,10)
(20811,44,4,4,1)
(20812,36,82,4,6)
(20813,31,49,5,2)
(20814,68,97,4,5)
(20815,80,68,7,1)
(20816,100,35,6,6)
(20817,78,66,7,4)
(20818,97,86,8,3)
(20819,41,93,4,7)
(20820,26,24,8,5)
(20821,24,67,7,6)
(20822,15,2,3,3)
(20823,22,55,5,5)
(20824,90,43,7,6)
(20825,8,2,4,8)
(20826,39,70,3,5)
(20827,14,73,4,9)
(20828,48,13,7,5)
(20829,79,3,2,6)
(20830,56,88,5,10)
(20831,94,76,3,9)
(20832,18,47,1,4)
(20833,100,51,2,2)
(20834,72,78,1,8)
(20835,2,26,5,6)
(20836,39,23,5,4)
(20837,77,89,4,4)
(20838,28,53,5,1)
(20839,29,61,6,6)
(20840,7,61,2,5)
(20841,11,58,2,5)
(20842,36,63,1,10)
(20843,40,46,6,10)
(20844,20,13,8,9)
(20845,53,12,8,7)
(20846,17,39,5,10)
(20847,100,7,6,4)
(20848,67,20,1,6)
(20849,78,10,1,2)
(20850,24,84,8,5)
(20851,81,94,4,3)
(20852,58,43,6,7)
(20853,7,25,7,9)
(20854,64,41,3,9)
(20855,47,64,6,2)
(20856,36,87,5,6)
(20857,97,60,8,9)
(20858,43,33,3,5)
(20859,79,80,8,4)
(20860,22,20,8,6)
(20861,44,86,3,2)
(20862,26,72,5,3)
(20863,36,45,7,2)
(20864,31,87,3,5)
(20865,46,15,8,1)
(20866,99,37,5,2)
(20867,16,35,6,5)
(20868,6,10,2,9)
(20869,95,71,5,10)
(20870,42,33,5,7)
(20871,77,38,7,1)
(20872,24,37,6,8)
(20873,3,40,6,9)
(20874,76,23,8,2)
(20875,9,46,3,5)
(20876,7,53,2,8)
(20877,23,27,5,6)
(20878,11,22,3,7)
(20879,11,100,6,8)
(20880,36,87,3,7)
(20881,26,68,1,4)
(20882,42,25,2,8)
(20883,23,32,5,6)
(20884,85,35,7,2)
(20885,62,7,4,7)
(20886,80,24,6,1)
(20887,23,8,6,8)
(20888,94,86,7,10)
(20889,5,95,2,5)
(20890,20,23,6,8)
(20891,54,15,6,2)
(20892,50,4,3,1)
(20893,10,27,2,6)
(20894,50,96,8,1)
(20895,55,10,4,4)
(20896,96,85,4,10)
(20897,80,45,3,10)
(20898,19,49,8,4)
(20899,15,65,4,4)
(20900,20,66,2,8)
(20901,92,64,2,1)
(20902,11,1,2,7)
(20903,63,50,2,5)
(20904,87,61,7,8)
(20905,62,68,2,1)
(20906,63,24,7,7)
(20907,89,92,2,9)
(20908,22,80,5,8)
(20909,50,39,2,7)
(20910,7,64,1,4)
(20911,29,25,7,5)
(20912,86,12,3,9)
(20913,31,49,5,9)
(20914,24,85,5,3)
(20915,28,73,1,10)
(20916,52,67,1,5)
(20917,57,32,4,5)
(20918,47,70,3,2)
(20919,95,66,4,3)
(20920,29,41,3,10)
(20921,41,38,1,5)
(20922,74,77,6,1)
(20923,50,53,3,7)
(20924,6,73,4,8)
(20925,88,64,7,1)
(20926,43,75,7,6)
(20927,6,4,4,8)
(20928,14,68,8,5)
(20929,84,99,4,7)
(20930,52,98,5,6)
(20931,50,34,3,9)
(20932,58,8,2,6)
(20933,72,47,2,4)
(20934,73,32,7,10)
(20935,87,27,5,8)
(20936,47,42,2,2)
(20937,92,20,7,8)
(20938,17,15,7,6)
(20939,48,86,5,5)
(20940,94,43,5,2)
(20941,41,58,5,2)
(20942,89,81,3,5)
(20943,8,12,2,7)
(20944,6,99,1,7)
(20945,18,84,3,2)
(20946,98,39,1,5)
(20947,24,81,5,4)
(20948,23,7,3,3)
(20949,64,14,8,8)
(20950,47,22,2,9)
(20951,34,57,7,1)
(20952,55,97,1,7)
(20953,81,78,6,3)
(20954,16,19,4,7)
(20955,99,32,2,8)
(20956,38,93,6,6)
(20957,6,63,8,5)
(20958,37,35,2,7)
(20959,92,67,2,8)
(20960,64,46,4,4)
(20961,24,36,3,5)
(20962,54,3,1,2)
(20963,34,90,8,8)
(20964,34,65,3,5)
(20965,28,81,4,3)
(20966,16,51,7,5)
(20967,70,44,5,6)
(20968,89,30,4,10)
(20969,65,56,3,5)
(20970,59,36,8,5)
(20971,77,52,6,5)
(20972,16,39,7,9)
(20973,72,43,3,10)
(20974,93,94,2,5)
(20975,89,100,2,8)
(20976,29,77,6,1)
(20977,33,95,3,4)
(20978,31,90,7,6)
(20979,41,1,4,9)
(20980,91,69,6,3)
(20981,11,12,3,10)
(20982,58,44,2,9)
(20983,44,18,8,5)
(20984,95,68,3,9)
(20985,62,84,8,3)
(20986,73,58,1,3)
(20987,10,23,1,3)
(20988,91,75,5,4)
(20989,38,14,3,9)
(20990,57,79,4,5)
(20991,97,71,3,6)
(20992,38,96,8,3)
(20993,80,45,8,7)
(20994,2,1,4,9)
(20995,23,41,5,4)
(20996,15,77,4,7)
(20997,90,76,3,1)
(20998,54,47,6,10)
(20999,17,77,7,2)
(21000,25,64,4,8)
(21001,60,4,2,9)
(21002,5,27,7,5)
(21003,67,40,1,4)
(21004,16,60,6,7)
(21005,35,39,5,6)
(21006,85,57,5,10)
(21007,86,34,6,7)
(21008,49,64,1,5)
(21009,20,23,4,2)
(21010,50,98,4,4)
(21011,89,97,4,1)
(21012,57,89,3,3)
(21013,79,68,7,3)
(21014,77,73,2,5)
(21015,58,74,6,1)
(21016,89,35,8,6)
(21017,57,39,6,3)
(21018,88,37,8,6)
(21019,85,26,1,2)
(21020,66,44,8,6)
(21021,64,18,8,8)
(21022,42,72,3,1)
(21023,97,23,2,7)
(21024,57,22,5,3)
(21025,13,76,8,3)
(21026,64,100,8,6)
(21027,77,7,6,1)
(21028,50,28,1,5)
(21029,97,94,7,4)
(21030,65,4,6,9)
(21031,78,97,2,7)
(21032,71,91,3,1)
(21033,18,25,1,2)
(21034,24,57,4,1)
(21035,15,73,1,3)
(21036,100,29,8,9)
(21037,22,33,6,6)
(21038,88,27,6,9)
(21039,23,97,5,3)
(21040,40,53,1,7)
(21041,29,9,8,10)
(21042,17,22,4,3)
(21043,94,95,5,8)
(21044,75,28,4,2)
(21045,12,78,4,4)
(21046,56,84,6,9)
(21047,33,71,4,5)
(21048,76,1,8,10)
(21049,61,69,2,8)
(21050,90,10,7,3)
(21051,57,12,3,9)
(21052,39,71,7,9)
(21053,100,64,7,4)
(21054,47,74,7,4)
(21055,44,58,3,4)
(21056,59,34,7,5)
(21057,2,82,8,10)
(21058,43,12,7,8)
(21059,23,57,6,2)
(21060,27,12,6,6)
(21061,75,69,1,2)
(21062,42,15,5,4)
(21063,25,57,3,8)
(21064,42,82,8,5)
(21065,15,5,5,7)
(21066,16,8,4,1)
(21067,41,4,4,10)
(21068,19,27,3,8)
(21069,58,2,1,10)
(21070,5,68,2,9)
(21071,75,83,4,5)
(21072,87,50,7,2)
(21073,88,79,8,9)
(21074,38,49,2,5)
(21075,4,77,2,1)
(21076,3,10,5,10)
(21077,11,91,8,9)
(21078,58,89,1,1)
(21079,71,87,5,2)
(21080,89,14,8,2)
(21081,44,62,1,1)
(21082,62,58,1,10)
(21083,34,42,8,6)
(21084,51,97,1,10)
(21085,87,40,4,8)
(21086,28,60,6,10)
(21087,99,72,3,9)
(21088,85,62,4,4)
(21089,23,45,8,2)
(21090,2,21,7,10)
(21091,62,37,4,2)
(21092,85,74,3,4)
(21093,13,52,1,8)
(21094,63,98,1,2)
(21095,69,100,1,9)
(21096,61,13,7,4)
(21097,9,95,6,10)
(21098,67,21,4,6)
(21099,57,69,1,1)
(21100,94,14,3,3)
(21101,17,81,8,1)
(21102,78,92,2,2)
(21103,92,91,4,2)
(21104,55,85,3,1)
(21105,31,60,5,4)
(21106,81,71,1,6)
(21107,39,66,5,10)
(21108,31,44,4,3)
(21109,24,93,5,9)
(21110,84,22,7,10)
(21111,12,51,2,1)
(21112,87,21,5,2)
(21113,32,7,8,5)
(21114,77,40,8,1)
(21115,57,82,4,2)
(21116,25,46,1,7)
(21117,38,17,1,3)
(21118,38,55,6,8)
(21119,57,30,4,1)
(21120,50,3,1,2)
(21121,61,29,2,5)
(21122,20,45,5,7)
(21123,78,60,6,8)
(21124,5,6,6,4)
(21125,22,59,7,4)
(21126,65,13,5,2)
(21127,42,83,3,4)
(21128,37,28,1,4)
(21129,8,68,7,6)
(21130,64,94,5,7)
(21131,5,74,1,6)
(21132,79,52,4,2)
(21133,62,68,6,3)
(21134,80,74,6,6)
(21135,8,62,4,4)
(21136,41,39,8,3)
(21137,6,30,1,6)
(21138,24,85,4,3)
(21139,58,59,1,9)
(21140,10,42,7,10)
(21141,61,54,5,8)
(21142,28,93,3,6)
(21143,54,81,6,1)
(21144,20,75,1,3)
(21145,4,71,7,6)
(21146,55,10,4,7)
(21147,68,47,1,2)
(21148,88,44,5,1)
(21149,97,98,8,3)
(21150,91,58,4,3)
(21151,38,45,5,2)
(21152,71,86,2,4)
(21153,56,31,2,3)
(21154,40,59,8,6)
(21155,57,29,8,8)
(21156,72,91,5,6)
(21157,88,48,5,10)
(21158,10,78,6,5)
(21159,19,43,8,6)
(21160,76,2,6,4)
(21161,54,25,4,8)
(21162,2,57,7,10)
(21163,96,15,6,4)
(21164,63,74,2,6)
(21165,22,55,3,9)
(21166,32,33,6,1)
(21167,75,68,7,8)
(21168,69,73,2,10)
(21169,97,9,3,7)
(21170,17,56,5,1)
(21171,23,86,1,10)
(21172,60,27,5,8)
(21173,82,36,5,7)
(21174,20,7,3,7)
(21175,27,76,7,9)
(21176,48,60,8,9)
(21177,21,57,5,6)
(21178,65,78,7,1)
(21179,64,3,7,5)
(21180,29,12,2,7)
(21181,48,25,3,7)
(21182,84,93,6,5)
(21183,20,65,3,6)
(21184,25,76,1,4)
(21185,33,60,5,3)
(21186,89,86,4,5)
(21187,40,9,8,8)
(21188,72,36,7,2)
(21189,61,8,4,10)
(21190,52,54,7,5)
(21191,19,60,3,9)
(21192,36,2,8,1)
(21193,13,75,2,6)
(21194,60,2,3,5)
(21195,10,35,5,9)
(21196,70,100,6,2)
(21197,59,93,2,7)
(21198,46,33,4,2)
(21199,45,20,4,2)
(21200,21,4,6,1)
(21201,79,18,2,7)
(21202,19,43,8,9)
(21203,77,59,3,10)
(21204,10,63,4,2)
(21205,55,61,5,9)
(21206,93,60,5,10)
(21207,31,82,3,10)
(21208,85,70,3,8)
(21209,87,26,1,3)
(21210,21,93,1,4)
(21211,51,96,8,7)
(21212,58,31,5,9)
(21213,43,7,3,9)
(21214,18,88,4,4)
(21215,21,43,2,2)
(21216,65,42,7,2)
(21217,67,76,3,8)
(21218,68,91,6,6)
(21219,86,34,4,9)
(21220,16,7,2,2)
(21221,65,32,6,5)
(21222,71,20,4,1)
(21223,14,35,2,1)
(21224,76,24,6,1)
(21225,100,88,7,3)
(21226,30,20,8,9)
(21227,53,69,1,3)
(21228,28,26,4,8)
(21229,57,22,7,6)
(21230,41,58,3,10)
(21231,92,22,3,2)
(21232,46,12,5,5)
(21233,51,97,1,5)
(21234,16,55,4,8)
(21235,24,62,7,10)
(21236,39,18,3,4)
(21237,39,71,4,3)
(21238,29,95,4,6)
(21239,16,69,5,3)
(21240,33,7,7,7)
(21241,3,24,2,5)
(21242,78,62,1,9)
(21243,75,29,1,5)
(21244,98,1,8,9)
(21245,23,32,7,7)
(21246,78,4,5,5)
(21247,73,17,5,6)
(21248,75,14,5,9)
(21249,37,54,7,8)
(21250,67,86,6,1)
(21251,66,78,7,6)
(21252,30,17,8,3)
(21253,100,21,1,5)
(21254,25,81,1,9)
(21255,49,26,7,3)
(21256,40,91,4,1)
(21257,96,48,7,4)
(21258,85,17,3,6)
(21259,94,13,3,7)
(21260,29,71,4,6)
(21261,92,80,8,6)
(21262,12,25,8,4)
(21263,50,16,5,4)
(21264,58,84,2,9)
(21265,83,62,8,8)
(21266,30,75,7,4)
(21267,87,42,4,5)
(21268,13,71,8,5)
(21269,2,3,2,9)
(21270,27,34,8,5)
(21271,49,11,2,9)
(21272,46,37,5,3)
(21273,50,30,8,10)
(21274,4,25,7,4)
(21275,66,51,6,10)
(21276,73,56,2,3)
(21277,58,51,4,1)
(21278,84,68,8,4)
(21279,78,84,7,4)
(21280,72,56,1,3)
(21281,38,54,1,4)
(21282,78,58,8,3)
(21283,8,44,4,5)
(21284,100,58,1,5)
(21285,60,48,4,3)
(21286,15,8,4,9)
(21287,43,24,2,6)
(21288,80,21,5,6)
(21289,26,90,4,9)
(21290,99,44,2,1)
(21291,39,75,2,7)
(21292,32,93,4,7)
(21293,40,91,2,9)
(21294,50,69,4,7)
(21295,93,15,4,5)
(21296,35,90,4,2)
(21297,31,52,5,5)
(21298,47,17,2,6)
(21299,92,74,7,5)
(21300,67,21,2,10)
(21301,63,8,8,4)
(21302,77,12,5,3)
(21303,26,7,8,4)
(21304,49,87,3,2)
(21305,38,60,3,5)
(21306,45,22,7,8)
(21307,96,24,1,7)
(21308,94,46,1,1)
(21309,61,43,5,9)
(21310,45,49,4,10)
(21311,92,62,2,2)
(21312,85,82,6,8)
(21313,93,4,6,8)
(21314,25,60,1,2)
(21315,48,40,5,2)
(21316,71,94,5,6)
(21317,23,30,7,9)
(21318,79,64,8,5)
(21319,67,44,5,6)
(21320,63,50,2,3)
(21321,77,82,2,4)
(21322,93,66,8,2)
(21323,57,95,7,5)
(21324,88,90,6,1)
(21325,19,52,1,5)
(21326,15,51,2,1)
(21327,94,68,1,2)
(21328,69,26,6,6)
(21329,60,20,8,9)
(21330,37,100,1,2)
(21331,46,76,5,10)
(21332,65,62,3,7)
(21333,65,31,4,3)
(21334,81,75,6,3)
(21335,95,46,3,6)
(21336,71,12,6,10)
(21337,83,58,3,2)
(21338,9,25,6,1)
(21339,100,82,8,1)
(21340,96,37,8,10)
(21341,19,84,7,1)
(21342,59,55,5,6)
(21343,100,62,3,7)
(21344,25,27,7,4)
(21345,36,37,1,5)
(21346,61,35,8,2)
(21347,69,44,8,7)
(21348,80,28,6,3)
(21349,12,66,2,10)
(21350,20,28,8,4)
(21351,41,92,1,2)
(21352,18,97,6,3)
(21353,34,99,6,4)
(21354,85,7,5,6)
(21355,51,84,6,6)
(21356,12,91,7,2)
(21357,56,31,3,4)
(21358,10,69,6,6)
(21359,60,39,2,6)
(21360,36,40,1,7)
(21361,38,40,3,2)
(21362,46,19,8,5)
(21363,3,43,2,8)
(21364,33,9,8,8)
(21365,91,83,5,6)
(21366,51,12,2,2)
(21367,50,20,1,1)
(21368,59,77,5,5)
(21369,16,19,2,1)
(21370,89,45,7,9)
(21371,39,38,3,6)
(21372,98,95,5,2)
(21373,77,28,7,1)
(21374,91,94,4,1)
(21375,13,31,4,9)
(21376,8,85,7,10)
(21377,55,90,4,8)
(21378,86,49,1,6)
(21379,86,94,4,9)
(21380,88,13,5,4)
(21381,92,16,6,5)
(21382,9,35,2,5)
(21383,66,53,1,7)
(21384,90,68,4,9)
(21385,57,87,2,7)
(21386,87,25,4,2)
(21387,18,21,1,7)
(21388,85,82,8,3)
(21389,49,20,6,9)
(21390,6,33,7,3)
(21391,38,79,3,7)
(21392,98,70,4,4)
(21393,9,99,5,10)
(21394,21,93,5,2)
(21395,52,58,1,7)
(21396,83,4,2,6)
(21397,12,95,4,9)
(21398,29,82,3,3)
(21399,28,59,5,6)
(21400,81,61,1,10)
(21401,11,81,3,5)
(21402,26,75,7,9)
(21403,3,65,6,7)
(21404,50,70,8,7)
(21405,29,13,6,4)
(21406,45,82,4,9)
(21407,37,66,5,6)
(21408,77,76,2,10)
(21409,52,42,5,5)
(21410,17,63,3,3)
(21411,79,32,5,7)
(21412,1,93,1,4)
(21413,57,48,2,2)
(21414,81,31,6,9)
(21415,48,96,4,8)
(21416,71,77,6,3)
(21417,19,50,1,5)
(21418,64,5,7,2)
(21419,81,40,2,6)
(21420,63,28,2,4)
(21421,70,87,4,3)
(21422,47,12,6,9)
(21423,29,22,6,4)
(21424,7,37,1,4)
(21425,38,10,2,10)
(21426,66,21,3,6)
(21427,12,43,2,4)
(21428,71,57,8,8)
(21429,44,30,2,1)
(21430,93,41,1,4)
(21431,62,47,8,8)
(21432,84,53,1,7)
(21433,62,6,4,4)
(21434,78,70,5,6)
(21435,64,1,2,4)
(21436,57,53,8,5)
(21437,34,67,6,2)
(21438,7,25,5,9)
(21439,23,76,2,10)
(21440,29,88,6,9)
(21441,45,52,6,1)
(21442,73,98,1,2)
(21443,98,28,7,2)
(21444,32,47,2,8)
(21445,65,51,8,3)
(21446,27,41,6,2)
(21447,17,83,1,7)
(21448,23,85,7,8)
(21449,89,11,1,1)
(21450,60,54,2,7)
(21451,81,19,5,6)
(21452,17,73,1,10)
(21453,24,72,2,4)
(21454,13,47,1,1)
(21455,82,58,4,9)
(21456,94,66,2,2)
(21457,28,14,8,3)
(21458,68,91,8,7)
(21459,61,64,1,4)
(21460,36,45,7,2)
(21461,69,65,5,3)
(21462,64,15,5,3)
(21463,24,41,2,2)
(21464,58,25,6,9)
(21465,39,41,2,7)
(21466,84,25,4,9)
(21467,88,25,7,3)
(21468,69,34,1,8)
(21469,50,2,1,9)
(21470,16,33,8,9)
(21471,25,60,7,9)
(21472,85,7,3,4)
(21473,100,32,4,3)
(21474,92,78,8,3)
(21475,50,37,3,7)
(21476,26,25,7,3)
(21477,94,97,2,5)
(21478,58,86,1,5)
(21479,94,41,4,5)
(21480,64,79,7,3)
(21481,62,85,6,10)
(21482,63,52,8,1)
(21483,40,57,6,7)
(21484,82,31,7,2)
(21485,27,38,8,6)
(21486,23,62,8,3)
(21487,2,57,1,10)
(21488,88,22,5,1)
(21489,59,20,1,6)
(21490,71,27,3,6)
(21491,35,34,4,8)
(21492,64,71,7,4)
(21493,9,2,7,8)
(21494,63,82,1,9)
(21495,91,70,6,1)
(21496,91,12,5,8)
(21497,31,36,6,1)
(21498,62,9,8,6)
(21499,42,43,2,4)
(21500,13,9,1,10)
(21501,10,77,5,6)
(21502,59,54,5,7)
(21503,75,69,5,8)
(21504,80,7,3,4)
(21505,42,86,7,4)
(21506,94,31,8,3)
(21507,73,18,5,3)
(21508,26,92,4,10)
(21509,20,65,6,10)
(21510,70,48,8,10)
(21511,16,59,4,8)
(21512,18,73,3,8)
(21513,11,73,4,8)
(21514,3,20,7,1)
(21515,37,35,6,1)
(21516,78,72,6,1)
(21517,36,60,5,9)
(21518,7,9,3,10)
(21519,19,8,4,8)
(21520,32,27,6,9)
(21521,99,16,1,6)
(21522,87,88,7,7)
(21523,23,89,8,8)
(21524,61,89,4,9)
(21525,48,28,7,3)
(21526,88,52,2,9)
(21527,11,98,7,4)
(21528,76,44,6,6)
(21529,59,33,1,6)
(21530,21,4,7,9)
(21531,92,58,4,4)
(21532,46,43,2,2)
(21533,22,56,5,2)
(21534,7,32,6,6)
(21535,81,59,4,4)
(21536,54,99,8,9)
(21537,32,6,4,10)
(21538,9,78,4,8)
(21539,88,91,5,8)
(21540,85,59,2,8)
(21541,14,81,8,4)
(21542,12,80,8,3)
(21543,90,56,4,9)
(21544,7,79,2,9)
(21545,84,19,8,3)
(21546,48,90,7,8)
(21547,32,55,5,8)
(21548,65,97,6,4)
(21549,30,88,1,1)
(21550,19,46,4,7)
(21551,53,35,7,5)
(21552,14,48,4,9)
(21553,40,45,1,9)
(21554,92,14,2,3)
(21555,33,81,5,2)
(21556,54,91,1,2)
(21557,43,55,4,3)
(21558,91,23,5,1)
(21559,29,99,2,10)
(21560,99,91,6,5)
(21561,35,56,2,9)
(21562,21,83,5,3)
(21563,63,36,8,5)
(21564,26,47,4,9)
(21565,53,23,7,8)
(21566,45,100,2,1)
(21567,50,13,8,7)
(21568,3,44,5,8)
(21569,99,8,7,4)
(21570,90,88,8,3)
(21571,23,7,4,9)
(21572,5,79,1,9)
(21573,2,78,6,1)
(21574,77,22,7,1)
(21575,86,90,8,6)
(21576,33,63,7,6)
(21577,70,41,3,9)
(21578,80,23,2,2)
(21579,29,81,6,3)
(21580,11,23,4,4)
(21581,1,45,1,10)
(21582,18,32,3,7)
(21583,21,33,1,2)
(21584,47,69,5,5)
(21585,9,35,4,9)
(21586,57,41,2,3)
(21587,73,45,7,3)
(21588,19,16,3,7)
(21589,12,56,5,8)
(21590,87,54,4,3)
(21591,38,76,5,2)
(21592,44,99,8,3)
(21593,33,31,6,3)
(21594,23,35,7,9)
(21595,31,53,2,2)
(21596,20,28,8,8)
(21597,83,15,5,4)
(21598,21,99,6,10)
(21599,74,92,6,2)
(21600,42,46,2,3)
(21601,29,16,7,7)
(21602,50,97,5,8)
(21603,1,31,1,10)
(21604,58,49,4,6)
(21605,16,19,8,10)
(21606,17,40,7,3)
(21607,83,87,8,2)
(21608,84,1,7,2)
(21609,68,63,4,1)
(21610,12,33,6,7)
(21611,62,89,6,1)
(21612,44,90,6,5)
(21613,1,12,8,1)
(21614,57,25,7,6)
(21615,36,1,3,8)
(21616,2,90,1,2)
(21617,4,22,7,6)
(21618,6,52,3,8)
(21619,40,58,7,8)
(21620,99,5,3,7)
(21621,68,79,8,5)
(21622,3,72,2,8)
(21623,73,96,6,10)
(21624,85,81,4,8)
(21625,54,33,7,4)
(21626,37,13,4,7)
(21627,70,57,8,3)
(21628,61,11,4,2)
(21629,89,68,3,4)
(21630,40,21,4,2)
(21631,68,91,4,9)
(21632,24,86,5,1)
(21633,70,44,6,8)
(21634,56,16,1,6)
(21635,72,100,8,8)
(21636,10,70,6,4)
(21637,89,19,4,2)
(21638,39,23,3,1)
(21639,65,79,4,10)
(21640,16,1,2,7)
(21641,96,56,8,3)
(21642,23,80,3,10)
(21643,79,28,4,10)
(21644,49,45,5,7)
(21645,63,80,2,5)
(21646,2,7,3,2)
(21647,38,73,1,6)
(21648,73,74,1,10)
(21649,29,85,8,2)
(21650,64,3,3,10)
(21651,30,31,6,2)
(21652,76,71,2,9)
(21653,50,35,8,5)
(21654,41,6,6,2)
(21655,79,27,3,3)
(21656,1,24,5,3)
(21657,8,46,8,4)
(21658,49,33,6,8)
(21659,16,51,7,10)
(21660,73,78,3,2)
(21661,12,27,8,8)
(21662,84,99,6,2)
(21663,77,64,5,7)
(21664,39,91,3,10)
(21665,37,93,5,2)
(21666,78,91,1,4)
(21667,41,25,6,5)
(21668,2,66,1,10)
(21669,44,17,8,7)
(21670,67,50,3,1)
(21671,65,57,3,2)
(21672,48,81,4,1)
(21673,25,22,6,10)
(21674,12,85,1,6)
(21675,10,80,7,10)
(21676,98,9,1,6)
(21677,77,44,7,8)
(21678,93,9,5,7)
(21679,17,8,8,1)
(21680,88,12,5,1)
(21681,33,22,1,6)
(21682,7,12,8,1)
(21683,43,70,4,10)
(21684,30,57,6,3)
(21685,52,100,8,10)
(21686,60,36,1,4)
(21687,96,15,3,4)
(21688,26,47,6,7)
(21689,68,65,6,6)
(21690,28,58,2,3)
(21691,27,75,4,2)
(21692,31,94,3,5)
(21693,45,64,5,10)
(21694,100,34,3,5)
(21695,48,80,5,9)
(21696,26,28,2,2)
(21697,44,40,3,1)
(21698,97,16,8,2)
(21699,42,5,4,3)
(21700,50,48,7,6)
(21701,63,36,6,1)
(21702,21,87,4,10)
(21703,66,41,8,2)
(21704,20,25,3,9)
(21705,64,11,5,5)
(21706,78,76,7,8)
(21707,33,70,2,3)
(21708,69,100,8,6)
(21709,87,78,3,7)
(21710,16,57,2,6)
(21711,97,17,8,7)
(21712,42,17,5,10)
(21713,79,14,1,7)
(21714,41,4,5,7)
(21715,26,21,2,5)
(21716,73,82,7,9)
(21717,12,26,7,8)
(21718,34,43,2,2)
(21719,60,88,1,9)
(21720,56,78,7,7)
(21721,43,26,3,5)
(21722,81,21,2,6)
(21723,94,62,6,4)
(21724,95,32,2,6)
(21725,9,45,2,5)
(21726,88,96,7,5)
(21727,36,75,7,1)
(21728,52,59,2,7)
(21729,84,71,1,7)
(21730,44,84,5,2)
(21731,97,77,3,6)
(21732,9,33,1,7)
(21733,78,81,5,5)
(21734,28,89,3,5)
(21735,64,65,3,4)
(21736,75,82,3,3)
(21737,5,41,8,5)
(21738,24,48,4,10)
(21739,25,45,1,2)
(21740,77,58,2,5)
(21741,90,19,2,10)
(21742,60,36,7,10)
(21743,52,85,3,1)
(21744,19,53,3,7)
(21745,45,11,8,4)
(21746,10,65,2,9)
(21747,9,1,1,10)
(21748,10,75,8,3)
(21749,45,64,4,9)
(21750,100,78,1,1)
(21751,71,29,7,5)
(21752,65,81,3,10)
(21753,54,39,2,7)
(21754,30,22,6,8)
(21755,44,14,2,1)
(21756,56,94,4,4)
(21757,62,70,2,1)
(21758,99,21,5,10)
(21759,50,56,6,6)
(21760,36,67,5,3)
(21761,5,29,6,10)
(21762,2,39,1,7)
(21763,52,58,4,4)
(21764,51,80,5,1)
(21765,49,1,3,10)
(21766,73,31,2,8)
(21767,86,63,1,10)
(21768,29,32,1,5)
(21769,12,26,5,1)
(21770,64,37,7,8)
(21771,46,23,1,8)
(21772,2,8,6,3)
(21773,8,94,1,9)
(21774,24,16,1,4)
(21775,78,45,2,3)
(21776,76,49,3,4)
(21777,74,64,5,2)
(21778,1,61,2,7)
(21779,83,85,1,4)
(21780,92,58,4,6)
(21781,51,34,6,4)
(21782,49,89,6,4)
(21783,34,18,5,7)
(21784,18,81,7,8)
(21785,96,99,8,1)
(21786,59,38,5,4)
(21787,74,87,5,9)
(21788,97,15,7,8)
(21789,100,51,5,3)
(21790,92,58,5,10)
(21791,76,17,1,5)
(21792,49,32,8,8)
(21793,82,18,8,2)
